id,battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_category
1437,1933,No,2.8,Yes,1,No,16,0.5,154,3,9,229,1473,838,14,2,18,No,Yes,No,No
1438,915,No,2,No,8,Yes,31,0.3,91,3,20,875,1316,378,11,6,9,Yes,Yes,No,No
1439,1006,No,2.2,Yes,4,Yes,22,0.8,135,4,8,35,991,909,18,4,7,Yes,No,Yes,No
1440,1134,Yes,0.9,No,2,Yes,13,0.4,92,4,19,18,903,3632,17,8,19,Yes,Yes,No,Yes
1441,599,Yes,2.9,No,0,Yes,64,0.3,186,8,1,103,646,3396,5,3,7,Yes,No,No,No
1442,973,No,0.5,Yes,5,No,53,0.5,196,5,7,105,588,1861,13,10,16,No,Yes,No,No
1443,1180,Yes,2.5,No,0,Yes,27,0.1,90,6,1,168,540,348,7,5,19,Yes,Yes,Yes,No
1444,1237,Yes,2.5,No,7,No,13,0.8,98,4,12,18,1004,2528,11,8,16,No,No,No,No
1445,659,No,0.5,Yes,7,Yes,5,0.3,169,8,10,659,730,2190,16,10,16,Yes,Yes,No,No
1446,1142,Yes,1.4,Yes,6,No,6,0.7,190,8,8,534,855,663,12,4,5,No,Yes,Yes,No
1447,1002,No,2.7,Yes,16,Yes,11,0.4,185,6,18,285,512,961,10,7,19,Yes,No,Yes,No
1448,1392,No,2.5,No,0,Yes,44,0.7,113,4,2,482,1098,1280,8,1,16,Yes,No,Yes,No
1449,602,No,0.9,No,9,No,50,0.9,141,8,18,1571,1717,2189,7,5,16,No,Yes,No,No
1450,1249,Yes,0.5,No,3,Yes,55,0.8,140,3,8,605,1193,531,18,10,13,Yes,Yes,Yes,No
1451,531,Yes,0.5,Yes,0,Yes,12,0.5,121,4,3,158,1657,2331,18,12,20,Yes,No,Yes,No
1452,1450,No,2.1,No,1,No,31,0.6,114,5,4,1573,1639,794,11,5,9,No,Yes,Yes,No
1453,1342,No,2.8,No,1,No,50,0.1,173,1,8,127,620,2644,7,2,11,No,Yes,Yes,No
1454,832,Yes,0.5,No,5,Yes,22,0.6,198,1,8,343,1431,1666,15,4,20,Yes,Yes,Yes,No
1455,867,Yes,1.5,No,0,Yes,57,0.1,159,4,9.9165,289,724,2157,8,6,18,Yes,No,No,No
1456,1404,No,2.1,No,16,No,44,0.9,151,1,20,1703,1880,1196,10,6,5,No,No,Yes,No
1457,840,No,0.9,Yes,6,No,33,0.7,150,6,7,1482,1591,2072,10,8,19,No,Yes,No,No
1458,1368,No,0.5,No,10,Yes,42,0.2,91,1,20,907,925,1590,12,5.767,14,Yes,No,No,No
1459,1927,No,0.9,Yes,3,No,11,0.4,190,8,12,491,1506,2916,16,11,18,No,Yes,Yes,Yes
1460,1714,No,0.5,Yes,7,No,31,0.4,120,2,10,287,627,3707,5,1,19,No,No,Yes,Yes
1461,1201,Yes,0.5,No,1,Yes,10,0.4,198,6,5,1151,1723,726,11,4,3,Yes,Yes,No,No
1462,1796,Yes,2.3,No,4,No,44,0.9,184,2,11,1024,1363,3577,17,7,4,Yes,Yes,No,Yes
1463,1147,No,0.8,Yes,11,No,28,0.7,158,6,13,1085,1134,2627,18,3,15,Yes,No,Yes,No
1464,776,Yes,1.7,No,0,Yes,20,1,146,4,9,991,1803,685,15,11,7,Yes,Yes,Yes,No
1465,510,No,2.6,No,0,No,33,0.1,110,6,10,1052,1897,1693,6,2,5,No,Yes,No,No
1466,1045,Yes,1.2,Yes,3,Yes,40,0.1,175,6,7,1078,1564,2137,11,8,12,Yes,No,Yes,No
1467,1497,Yes,0.9,Yes,4,Yes,10,0.1,153,8,20,98,977,3696,9,5.767,3,Yes,No,Yes,Yes
1468,1425,Yes,0.6,No,0,Yes,33,0.5,89,3,2,396,1648,3771,10,3,9,Yes,No,Yes,Yes
1469,726,No,2.2,No,0,Yes,40,0.8,94,4,20,323,978,1342,16,11,4,Yes,Yes,Yes,No
1470,1576,Yes,2,No,0,Yes,20,0.6,148,3,9.9165,410,1551,1379,17,1,16,Yes,No,Yes,No
1471,714,Yes,2.1,Yes,5,Yes,11,0.1,197,3,6,1750,1857,1164,15,12,19,Yes,Yes,No,No
1472,1595,No,1.9,Yes,1,No,63,0.9,88,1,20,1475,1988,908,18,13,6,No,No,Yes,No
1473,541,No,1,No,0,Yes,10,0.4,127,4,9.9165,1836,1873,1019,19,9,15,Yes,Yes,No,No
1474,1617,Yes,2.6,No,14,No,29,0.9,113,6,20,283,676,3685,13,1,18,No,No,No,Yes
1475,1154,No,1.1,Yes,2,Yes,5,0.2,98,1,13,539,1240,1470,12,5.767,12,Yes,No,No,No
1476,1638,No,1,No,6,No,2,0.2,189,1,11,440,563,2299,19,9,9,Yes,Yes,Yes,No
1477,1150,Yes,2.7,No,0,No,39,0.4,151,8,1,397,800,999,6,2,11,Yes,Yes,No,No
1478,1254,Yes,2.3,No,0,Yes,44,0.2,149,1,10,204,1021,3011,7,4,12,Yes,Yes,No,No
1479,1806,Yes,2,Yes,2,Yes,54,0.1,117,1,11,347,727,3142,13,5.767,6,Yes,No,Yes,Yes
1480,603,No,1.5,No,8,No,12,0.7,114,6,20,1003,1284,1543,7,5,19,Yes,Yes,No,No
1481,1834,No,2.1,No,7,Yes,40,0.1,99,4,11,645.108,1987,3692,13,5.767,16,Yes,Yes,No,Yes
1482,520,No,2.3,No,0,Yes,31,0.8,145,6,14,264,519,2753,13,7,17,Yes,No,Yes,No
1483,565,No,0.6,Yes,1,No,50,0.1,158,2,8,543,703,2156,13,6,6,Yes,Yes,Yes,No
1484,1689,Yes,0.5,No,11,No,9,0.5,150,5,15,467,675,2637,8,4,3,Yes,No,No,No
1485,742,Yes,2.3,No,0,No,21,0.7,104,8,1,875,925,331,11,8,7,Yes,No,No,No
1486,1143,No,1.2,Yes,1,Yes,22,1,125,3,6,1116,1724,1214,12,5,16,Yes,Yes,No,No
1487,761,Yes,0.5,No,9,No,3,0.8,196,7,15,1325,1945,2248,19,3,15,Yes,Yes,Yes,No
1488,959,Yes,1.3,Yes,0,No,36,0.4,196,5,14,1313,1331,3073,19,1,8,Yes,Yes,Yes,Yes
1489,772,Yes,1.2,Yes,7,Yes,8,0.6,134,7,8,552,1802,422,7,6,15,Yes,No,No,No
1490,1015,Yes,0.8,No,5,No,12,0.5,102,3,14,335,679,2293,5,1,2,No,Yes,No,No
1491,1824,Yes,1.9,Yes,9,Yes,2,0.7,103,1,14,50,1105,3958,12,2,19,Yes,Yes,No,Yes
1492,1130,Yes,0.5,Yes,1,Yes,29,0.7,130,1,14,593,1327,432,6,1,10,Yes,Yes,Yes,No
1493,1183,Yes,0.5,Yes,3,Yes,48,0.1,120,8,12,268,1010,1152,8,3,3,Yes,No,No,No
1494,574,Yes,2,Yes,0,Yes,26,0.5,118,6,2,382,1364,1303,8,4,2,Yes,No,Yes,No
1495,1472,No,3,No,4,Yes,20,0.3,169,2,6,443,892,797,6,1,11,Yes,Yes,No,No
1496,1868,Yes,0.5,No,2,Yes,40,0.9,179,8,17,576,884,298,8,2,17,Yes,Yes,No,No
1497,1375,No,2.9,No,2,No,20,0.4,147,6,7,596,679,3847,8,5.767,12,Yes,No,Yes,Yes
1498,881,No,1,No,1,No,64,0.5,160,3,6,115,636,2110,18,9,6,Yes,Yes,Yes,No
1499,1742,Yes,0.5,Yes,5,Yes,43,0.9,176,3,7,356,1407,1921,9,2,3,Yes,Yes,No,No
1500,1225,No,0.7,Yes,6,No,60,0.1,107,2,15,10,1567,2423,17,11,6,Yes,No,No,No
1501,1970,Yes,0.5,Yes,0,Yes,15,1,132,2,9.9165,1399,1684,1658,15,9,20,Yes,Yes,Yes,No
1502,1186,Yes,0.5,Yes,2,No,21,0.4,160,8,4,68,584,2361,17,8,7,Yes,No,No,No
1503,1762,No,0.7,No,7,No,60,0.1,157,4,10,643,790,1380,14,5,14,Yes,No,No,No
1504,1731,Yes,1.4,Yes,4,Yes,4,0.5,163,6,18,809,1988,3892,5,1,4,Yes,Yes,Yes,Yes
1505,852,No,1.8,Yes,5,Yes,8,0.8,160,5,9,683,1349,315,7,6,20,Yes,No,No,No
1506,848,Yes,1.5,Yes,4,Yes,36,0.3,151,4,16,56,527,2289,10,2,19,Yes,Yes,Yes,No
1507,1575,No,2.5,Yes,0,Yes,11,0.2,185,7,20,492,818,2182,7,3,17,Yes,Yes,No,No
1508,1554,No,2.8,Yes,7,No,23,0.1,105,6,18,699,1492,2184,13,9,20,Yes,No,Yes,No
1509,1972,Yes,1.6,No,0,No,48,0.5,92,8,2,290,804,2872,7,2,11,Yes,No,Yes,Yes
1510,827,Yes,0.6,Yes,9,Yes,35,0.2,87,6,17,23,826,2367,5,3,15,Yes,No,Yes,No
1511,1063,No,1.5,No,7,No,3,0.9,155,4,10,394,849,1919,12,10,20,Yes,Yes,No,No
1512,1695,No,2.3,Yes,1,No,34,0.4,84,5,10,713,1742,3296,17,6,14,No,No,No,Yes
1513,1343,No,2.4,Yes,5,Yes,14,0.9,81,8,10,1063,1205,462,18,7,11,Yes,Yes,Yes,No
1514,834,No,0.5,No,2,Yes,27,0.2,123,1,16,1421,1463,1591,11,9,20,Yes,Yes,No,No
1515,595,No,2.6,No,0,Yes,20,0.4,122,2,18,623,816,1593,19,11,2,Yes,No,Yes,No
1516,1081,Yes,1.9,Yes,13,Yes,42,0.1,101,7,17,83,816,2456,7,4,7,Yes,No,No,No
1517,911,No,1.4,Yes,3,No,14,0.7,199,4,4,1563,1692,2933,16,3,11,No,Yes,No,Yes
1518,844,No,2.2,Yes,1,Yes,22,0.9,197,7,2,777,1995,3154,14,11,7,Yes,No,No,Yes
1519,1335,Yes,3,No,3,No,60,0.8,180,2,4,83,559,3615,5,2,9,Yes,No,No,Yes
1520,1883,No,1.6,No,9,No,24,0.1,87,1,16,203,915,3563,17,10,3,No,No,No,Yes
1521,1128,Yes,0.5,Yes,6,No,33,0.6,147,8,7,938,1226,1440,17,15,19,Yes,No,No,No
1522,826,Yes,2.4,Yes,14,Yes,57,0.6,117,2,17,1077,1183,1907,15,14,5,Yes,No,No,No
1523,1650,No,2.3,No,0,Yes,38,0.7,89,1,1,773,881,324,14,10,2,Yes,Yes,Yes,No
1524,1162,No,1,No,0,No,50,0.5,104,4,10,332,866,1404,10,3,15,Yes,Yes,Yes,No
1525,1517,No,2.5,No,2,Yes,8,0.8,169,4,18,570,1645,2738,18,16,12,Yes,No,No,No
1526,963,No,0.5,No,1,Yes,60,0.8,156,3,3,742,821,2722,12,6,16,Yes,No,No,No
1527,1837,No,1,Yes,5,Yes,12,0.9,103,8,6,1420,1539,2294,8,7,20,Yes,No,Yes,Yes
1528,1028,Yes,2.8,No,1,Yes,30,0.1,193,1,10,1801,1923,1424,18,4,13,Yes,No,Yes,No
1529,1831,Yes,2.2,Yes,4,No,55,1,189,8,9,1693,1790,1133,14,3,10,No,Yes,No,No
1530,571,Yes,2,Yes,5,Yes,58,0.6,101,6,11,31,1536,555,19,10,11,Yes,No,Yes,No
1531,1770,Yes,2.3,No,0,No,9,0.6,183,6,5,1098,1373,3785,13,10,14,Yes,No,Yes,Yes
1532,970,Yes,1.3,Yes,5,No,59,0.2,84,7,19,1765,1786,3675,12,5.767,12,No,No,No,Yes
1533,642,Yes,0.5,No,0,Yes,38,0.8,86,5,10,887,1775,435,9,2,2,Yes,Yes,No,No
1534,622,Yes,1.9,Yes,12,No,11,0.8,193,8,14,760,1964,3183,5,5.767,4,Yes,Yes,Yes,No
1535,600,Yes,1.8,No,9,Yes,6,0.8,199,2,15,486,1032,3495,17,4,7,Yes,Yes,No,No
1536,1412,No,0.6,No,9,No,57,0.2,86,3,10,2,660,1853,15,10,18,No,No,Yes,No
1537,733,No,0.8,No,7,No,16,0.4,138,4,12,202,1787,2648,12,5.767,19,Yes,Yes,No,No
1538,1070,Yes,3,No,9,No,19,0.8,160,7,16,90,1614,2647,14,13,20,No,Yes,No,No
1539,875,Yes,0.7,Yes,1,No,30,0.7,146,8,8,469,853,702,19,15,15,Yes,Yes,Yes,No
1540,1994,Yes,0.7,No,5,No,5,0.4,189,2,7,86,1546,1836,12,11,18,Yes,No,No,No
1541,823,No,1,Yes,9,Yes,18,0.2,182,5,16,1180,1350,3894,13,10,9,Yes,Yes,No,Yes
1542,1908,No,0.5,No,9,Yes,30,1,111,2,19,140,1046,2944,19,17,17,Yes,No,Yes,Yes
1543,790,No,0.5,Yes,7,Yes,44,0.1,89,8,8,1100,1437,3424,13,11,9,Yes,Yes,No,Yes
1544,1330,Yes,1.8,Yes,1,No,40,0.5,177,1,5,194,892,2678,9,4,14,Yes,Yes,Yes,No
1545,1660,No,0.5,No,2,Yes,15,0.7,100,8,8,440,569,2424,12,5,9,Yes,Yes,No,No
1546,1776,No,2.2,No,2,No,20,0.9,82,6,16,1563,1803,2671,15,10,12,No,Yes,Yes,Yes
1547,1611,No,0.5,Yes,4,Yes,27,0.9,199,1,10,163,1011,3078,15,2,6,Yes,No,Yes,No
1548,1410,Yes,0.5,Yes,0,Yes,15,0.3,92,3,1,192,1311,2304,18,4,18,Yes,Yes,No,No
1549,1772,Yes,1.6,No,17,Yes,45,0.5,159,2,18,837,1405,1146,6,1,17,Yes,Yes,No,No
1550,1280,Yes,1.3,No,0,Yes,39,1,108,7,1,356,588,2335,6,4,2,Yes,No,Yes,No
1551,1712,Yes,0.9,Yes,2,No,23,1,155,7,19,155,663,1422,5,5.767,15,Yes,Yes,No,No
1552,1562,Yes,0.7,No,0,No,55,0.1,140,8,1,1032,1776,2096,15,3,3,No,No,No,No
1553,891,No,1.9,Yes,1,Yes,18,0.1,153,6,3,40,1435,1303,17,16,4,Yes,Yes,Yes,No
1554,1957,No,1.2,Yes,18,Yes,36,0.8,151,2,19,1194,1727,1115,16,2,18,Yes,No,Yes,No
1555,1110,No,0.6,No,1,No,42,0.9,192,5,2,1179,1262,456,12,8,18,Yes,Yes,No,No
1556,875,Yes,1.4,Yes,1,Yes,43,0.6,104,8,3,902,969,3396,14,2,18,Yes,No,No,Yes
1557,1211,Yes,1.2,No,0,No,28,0.3,130,2,3,58,963,2750,6,1,14,No,Yes,No,No
1558,769,No,0.5,Yes,12,Yes,54,0.2,112,4,19,1385,1780,941,15,8,20,Yes,No,Yes,No
1559,671,No,2.9,No,7,Yes,2,0.1,95,6,19,614,1617,2278,13,4,2,Yes,No,No,No
1560,1872,No,0.5,No,5,Yes,26,0.5,172,4,10,672,1088,2273,8,4,8,Yes,No,Yes,No
1561,1076,No,2.3,Yes,0,Yes,14,0.7,191,5,9.9165,1088,1718,2355,17,16,2,Yes,Yes,Yes,No
1562,1325,No,1.9,No,2,No,50,0.1,146,1,10,499,695,2328,17,10,2,Yes,No,No,No
1563,911,Yes,2.2,Yes,1,Yes,28,0.5,182,2,2,157,763,2638,8,4,13,Yes,Yes,Yes,No
1564,1273,Yes,0.7,No,1,No,23,0.6,178,6,14,485,1399,558,8,5,13,Yes,No,No,No
1565,1062,No,0.5,No,3,Yes,39,0.9,124,4,4,571,817,1345,16,5.767,11,Yes,No,Yes,No
1566,1317,No,1.5,No,6,No,12,0.1,154,2,9,431,542,425,7,5.767,11,Yes,Yes,Yes,No
1567,940,No,2.9,No,0,No,16,0.7,115,4,1,499,1090,2192,15,13,9,Yes,Yes,Yes,No
1568,729,Yes,2,No,0,No,14,0.6,135,6,2,563,1055,3397,19,15,17,Yes,No,Yes,No
1569,1494,No,2.4,No,6,Yes,3,0.9,93,7,17,944,1003,1208,14,13,17,Yes,Yes,No,No
1570,1546,Yes,1.6,Yes,2,Yes,27,0.7,124,2,6,1138,1491,267,12,10,16,Yes,Yes,No,No
1571,1253,No,0.7,No,0,Yes,34,0.9,113,4,10,161,647,3518,7,3,8,Yes,Yes,Yes,Yes
1572,895,No,0.5,Yes,6,No,16,0.3,164,8,14,126,1575,3122,7,5.767,4,No,No,Yes,No
1573,793,Yes,1.9,Yes,0,Yes,43,0.3,124,8,2,15,1196,1050,11,9,3,Yes,Yes,Yes,No
1574,1628,Yes,1.8,Yes,11,No,56,0.1,136,2,13,500,1713,3358,17,11,12,Yes,Yes,Yes,Yes
1575,625,No,2.7,Yes,2,No,42,0.8,138,8,3,203,1771,2929,10,4,17,Yes,No,No,No
1576,1110,No,1.5,No,2,Yes,12,0.3,153,8,5,961,1950,624,9,7,15,Yes,No,No,No
1577,999,No,1.7,No,6,No,49,0.6,132,1,17,608,1970,1598,7,5.767,8,No,Yes,No,No
1578,1856,No,0.5,Yes,0,Yes,24,0.1,155,5,1,277,1155,2052,17,6,10,Yes,Yes,No,No
1579,1715,No,2.6,Yes,9,Yes,15,0.6,120,6,20,114,1849,1249,16,2,4,Yes,Yes,No,No
1580,1897,Yes,1.9,No,2,Yes,54,0.3,154,2,7,630,738,412,17,11,2,Yes,No,No,No
1581,1202,Yes,2.4,Yes,0,No,19,0.1,122,2,1,404,1742,595,19,5.767,3,No,No,No,No
1582,1171,Yes,1.7,Yes,2,No,19,0.3,167,7,19,248,755,263,6,5,8,No,No,No,No
1583,964,No,2,No,0,Yes,22,0.7,86,8,9.9165,225,1234,2577,17,16,5,Yes,Yes,No,No
1584,1973,Yes,2.4,Yes,6,No,46,0.1,193,4,10,699,851,639,6,5.767,3,No,No,Yes,No
1585,1992,Yes,0.6,Yes,11,No,2,0.1,141,1,14,649,895,3206,10,9,10,Yes,Yes,No,Yes
1586,546,Yes,2.6,Yes,5,No,26,1,159,5,15,416,1658,1550,7,2,3,No,Yes,No,No
1587,1093,No,0.5,No,1,Yes,31,0.6,171,2,12,1310,1420,1646,12,5.767,6,Yes,Yes,No,No
1588,1880,Yes,2,No,11,No,35,0.1,200,4,14,930,1983,1930,17,7,15,No,Yes,No,No
1589,1765,No,1.1,No,3,No,11,0.7,87,2,7,835,1175,3695,6,5,18,Yes,No,No,Yes
1590,1640,No,0.5,Yes,1,Yes,36,0.9,87,8,11,664,1806,3235,6,1,10,Yes,No,Yes,Yes
1591,1830,No,0.5,No,0,No,7,0.9,191,6,12,460,1583,2334,8,7,14,No,Yes,No,No
1592,826,No,0.6,No,3,No,62,0.7,187,4,19,778,1615,1998,17,4,17,No,No,No,No
1593,1864,No,2.2,No,0,Yes,7,0.1,142,1,2,225,1545,2258,10,1,10,Yes,No,No,No
1594,586,Yes,0.6,No,16,Yes,42,0.3,121,7,17,785,1118,1869,12,2,7,Yes,Yes,Yes,No
1595,1206,No,3,Yes,10,Yes,30,0.6,127,3,13,1581,1713,1825,7,1,4,Yes,No,Yes,No
1596,832,Yes,0.5,Yes,1,Yes,5,0.1,165,5,2,9,1944,3946,12,5,14,Yes,Yes,Yes,Yes
1597,848,Yes,2.8,No,1,No,8,0.1,103,7,3,7,1294,436,10,6,15,Yes,Yes,Yes,No
1598,1851,No,2.9,No,0,No,53,0.7,112,6,2,174,1175,2678,6,5.767,8,Yes,No,No,No
1599,1166,Yes,0.5,No,7,No,59,0.5,80,1,11,437,638,3887,8,6,7,Yes,No,Yes,Yes
1600,1776,Yes,2.1,Yes,10,No,35,0.1,172,4,16,278,623,1813,16,13,20,Yes,Yes,Yes,No
1601,1254,Yes,1.2,No,2,Yes,27,0.2,134,2,10,1288,1372,817,14,1,16,Yes,Yes,Yes,No
1602,1494,No,1.6,Yes,4,Yes,24,0.2,101,1,17,979,1190,3614,15,12,9,Yes,No,No,Yes
1603,984,Yes,2.2,Yes,0,Yes,39,0.5,119,8,18,56,1931,2013,11,7,16,Yes,Yes,No,No
1604,1179,Yes,0.8,No,1,No,5,0.9,154,5,17,913,1429,543,8,7,18,No,No,Yes,No
1605,513,No,1.9,No,8,No,27,0.4,174,8,13,282,710,3400,16,6,13,No,Yes,Yes,No
1606,557,No,0.5,Yes,3,No,17,0.2,89,6,4,322,710,2623,17,16,16,No,No,No,No
1607,744,No,1.7,Yes,0,Yes,33,0.5,105,4,2,1252,1963,2700,9,3,19,Yes,No,No,No
1608,1129,Yes,0.8,Yes,9,Yes,21,0.6,116,2,10,1128,1702,1400,11,5.767,13,Yes,Yes,No,No
1609,1148,No,2.3,Yes,0,Yes,58,0.3,170,5,20,606,688,3127,10,7,11,Yes,No,No,No
1610,1793,No,2.7,No,12,Yes,44,0.7,175,5,17,655,1459,2803,19,9,6,Yes,Yes,Yes,Yes
1611,1310,No,2.3,Yes,3,No,15,0.2,150,5,11,954,970,2518,18,17,5,No,Yes,Yes,No
1612,1604,No,1.2,No,1,No,6,0.5,191,6,15,68,1042,3564,7,2,2,Yes,Yes,No,Yes
1613,1676,No,1.6,No,2,No,37,0.2,145,1,3,134,1197,2515,14,8,4,Yes,No,Yes,No
1614,1001,No,2.8,Yes,1,No,40,0.2,117,3,7,922,1836,3654,13,9,10,Yes,Yes,Yes,Yes
1615,1086,No,2.7,No,0,Yes,24,0.1,135,8,19,1874,1976,3930,17,1,18,Yes,Yes,Yes,Yes
1616,1986,Yes,0.5,Yes,7,Yes,39,0.1,89,7,19,251,599,3476,11,8,17,Yes,Yes,No,Yes
1617,634,Yes,0.8,No,5,No,41,0.2,192,1,12,1362,1853,3242,18,11,4,Yes,No,Yes,Yes
1618,502,No,0.8,No,7,No,52,1,82,6,8,281,1159,2666,5,4,20,Yes,Yes,No,No
1619,1641,No,1.1,No,6,No,48,0.7,97,8,7,224,1994,1695,13,6,17,Yes,No,Yes,No
1620,623,No,1.4,Yes,0,Yes,15,0.2,189,3,1,778,844,3510,14,4,18,Yes,No,Yes,No
1621,962,Yes,1.1,Yes,3,No,17,0.1,161,8,20,546,1424,3438,14,3,20,No,No,No,Yes
1622,1057,Yes,2.7,No,3,Yes,41,0.1,97,4,10,397,891,2033,16,9,2,Yes,Yes,No,No
1623,1862,No,1.5,No,1,No,62,1,182,1,2,386,1046,1017,11,3,9,Yes,No,No,No
1624,555,Yes,3,Yes,5,Yes,38,0.8,193,2,10,214,1970,1686,8,1,8,Yes,No,Yes,No
1625,1000,No,2.7,No,1,Yes,58,1,135,5,12,461,833,862,7,5.767,20,Yes,No,No,No
1626,841,No,0.5,No,6,Yes,11,0.3,81,5,14,125,675,957,6,5,11,Yes,Yes,No,No
1627,865,No,2.9,No,5,No,16,0.1,89,4,12,335,1009,3494,13,3,14,No,No,Yes,Yes
1628,999,No,2.6,Yes,11,Yes,56,1,165,4,13,342,1641,3083,8,4,11,Yes,Yes,Yes,No
1629,1232,No,1.2,No,12,No,30,0.9,131,6,14,625,761,1656,8,4,15,Yes,Yes,Yes,No
1630,1194,No,2.3,No,6,Yes,34,0.2,165,2,12,494,509,313,15,1,19,Yes,Yes,No,No
1631,612,Yes,0.5,Yes,1,Yes,20,0.8,179,8,6,1145,1487,3282,16,2,18,Yes,Yes,Yes,Yes
1632,1362,Yes,2.9,No,0,No,47,0.5,186,6,4,600,1042,3629,19,17,5,No,Yes,Yes,Yes
1633,1469,No,1.7,Yes,11,Yes,44,0.5,169,2,14,484,711,1687,15,5,5,Yes,Yes,Yes,No
1634,986,Yes,0.8,No,13,Yes,28,0.8,182,4,20,199,679,1149,8,7,18,Yes,Yes,No,No
1635,1843,No,2.8,No,1,Yes,62,0.8,104,3,7,21,832,3899,5,4,6,Yes,No,Yes,Yes
1636,1561,No,0.5,Yes,10,Yes,4,0.5,134,2,13,885,1811,1783,13,12,10,Yes,Yes,No,No
1637,1695,Yes,0.5,Yes,2,Yes,47,0.5,189,5,13,308,1208,1629,8,6,11,Yes,Yes,No,No
1638,667,No,2.6,Yes,3,No,8,0.8,185,1,7,1015,1947,2528,11,8,8,No,Yes,No,No
1639,1768,Yes,2,No,0,Yes,2,0.8,88,7,2,1303,1814,3256,9,6,5,Yes,Yes,No,Yes
1640,1269,Yes,2.8,Yes,16,No,41,1,180,8,17,406,1036,2341,10,9,16,No,No,Yes,No
1641,1109,Yes,2.8,Yes,6,No,57,0.9,151,1,12,124,833,2785,15,10,16,Yes,No,No,No
1642,936,No,0.5,Yes,14,Yes,14,0.1,164,3,17,150,1677,3761,13,1,12,Yes,No,No,Yes
1643,1713,Yes,2,No,9,Yes,5,0.7,199,6,16,108,1963,1513,15,6,2,Yes,No,Yes,No
1644,1175,Yes,1.7,Yes,1,Yes,45,0.6,167,2,7,90,557,2240,10,6,5,Yes,Yes,No,No
1645,1940,Yes,1,Yes,0,Yes,5,0.2,194,4,1,588,1809,820,19,18,3,Yes,Yes,Yes,No
1646,855,Yes,0.5,No,2,Yes,59,0.5,159,2,3,1028,1196,1875,16,8,8,Yes,Yes,Yes,No
1647,771,Yes,0.5,Yes,0,Yes,33,0.1,157,3,17,776,1247,920,16,2,10,Yes,Yes,Yes,No
1648,645,No,2.5,No,10,Yes,63,1,174,4,14,278,584,3615,18,8,13,Yes,No,Yes,No
1649,1307,No,1.8,No,2,No,7,0.6,88,7,3,897,1103,1412,16,9,5,No,No,Yes,No
1650,1948,No,2.9,Yes,4,No,5,0.2,136,1,13,651,700,361,6,1,10,No,Yes,No,No
1651,1509,No,0.6,Yes,5,No,50,0.3,81,4,8,1010,1684,1540,12,8,3,Yes,Yes,No,No
1652,626,Yes,2.8,Yes,3,Yes,11,0.8,109,2,9,737,1759,1077,6,1,4,Yes,No,Yes,No
1653,1190,No,2,Yes,0,No,40,0.2,93,5,1,1399,1646,3610,13,7,9,No,No,Yes,Yes
1654,1727,Yes,2.1,Yes,10,No,57,0.3,158,6,18,376,1288,512,5,2,6,No,No,No,No
1655,1670,Yes,3,No,14,No,62,0.5,114,8,20,1117,1330,3024,6,5.767,20,No,No,Yes,Yes
1656,1150,Yes,0.5,Yes,4,Yes,27,1,134,1,17,234,1947,1610,11,5.767,16,Yes,No,No,No
1657,1208,No,2.9,No,5,Yes,16,1,175,1,19,691,1028,2201,17,16,12,Yes,No,No,No
1658,1812,Yes,1.3,Yes,4,Yes,42,1,162,7,15,380,1550,3338,18,13,11,Yes,Yes,Yes,Yes
1659,770,Yes,1.5,Yes,6,No,61,0.2,196,4,9,603,1483,3473,7,3,4,No,No,Yes,Yes
1660,1559,Yes,1.3,Yes,10,Yes,10,0.3,114,8,17,117,681,2203,7,5,15,Yes,Yes,Yes,No
1661,1902,No,0.5,No,10,No,13,0.2,155,4,11,766,877,940,14,10,15,Yes,Yes,No,No
1662,1751,No,2.5,No,1,No,4,0.6,146,8,9,1499,1952,1155,19,14,12,No,Yes,Yes,No
1663,1416,Yes,1.8,Yes,0,No,20,0.1,93,4,9.9165,1175,1578,3872,10,2,7,No,No,Yes,Yes
1664,1288,No,0.5,Yes,3,Yes,61,0.2,115,6,6,988,1503,1882,16,6,10,Yes,No,Yes,No
1665,1003,Yes,2.9,No,16,Yes,16,0.6,119,8,19,190,1905,1798,16,7,10,Yes,No,No,No
1666,1715,Yes,0.5,Yes,1,Yes,18,0.1,96,6,3,674,1375,2598,17,2,3,Yes,No,No,Yes
1667,1967,No,0.5,No,0,Yes,46,0.6,199,1,7,518,1374,1567,15,2,7,Yes,Yes,No,No
1668,962,No,1,Yes,14,No,2,0.9,125,1,20,1618,1916,1491,16,2,14,Yes,No,No,No
1669,1487,No,1.5,No,5,Yes,42,0.8,120,2,7,857,989,2003,12,4,3,Yes,No,No,No
1670,1569,Yes,1.6,Yes,4,Yes,54,0.9,190,4,6,371,665,3905,6,2,4,Yes,No,No,Yes
1671,1146,No,3,No,5,Yes,57,0.4,111,5,10,73,583,291,19,9,11,Yes,Yes,Yes,No
1672,1379,Yes,1.5,No,6,Yes,9,0.8,118,8,13,98,755,1693,11,4,18,Yes,No,Yes,No
1673,1504,No,1.9,Yes,7,Yes,25,0.3,152,4,9,395,1853,1788,13,11,13,Yes,No,Yes,No
1674,1945,No,1.2,No,3,No,26,0.7,112,6,5,1064,1540,3322,18,7,20,No,No,Yes,Yes
